name,enabled,n_phases,n_conds,base_freq,terminal1,terminal2,length,units,line_code,geometry
s_mdv201_hn_2_491_c8114-1c1,true,1,1,60,x_8114.3,x_8114_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_118_abc28287-1a0,true,1,1,60,x_28287.1,x_28287_1.1,100,ft,defaultsecondary,
s_mdv201_39756elb-1b0,true,1,1,60,x_39756.2,x_39756_1.2,100,ft,defaultsecondary,
s_mdv201_39756elb-1b1,true,1,1,60,x_39756.2,x_39756_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_148_abc56777-1b0,true,1,1,60,x_56777.2,x_56777_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_687_b74448-1b0,true,1,1,60,x_74448.2,x_74448_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_687_b74448-1b1,true,1,1,60,x_74448.2,x_74448_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_687_b74448-1b2,true,1,1,60,x_74448.2,x_74448_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_878_b1144266-1b0,true,1,1,60,x_1144266.2,x_1144266_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_878_b1144266-1b1,true,1,1,60,x_1144266.2,x_1144266_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_878_b1144266-1b2,true,1,1,60,x_1144266.2,x_1144266_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_760_abc28208-1a0,true,1,1,60,x_28208.1,x_28208_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_760_abc28208-1b0,true,1,1,60,x_28208.2,x_28208_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_760_abc28208-1c0,true,1,1,60,x_28208.3,x_28208_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_626_c14867-1c0,true,1,1,60,x_14867.3,x_14867_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_626_c14867-1c1,true,1,1,60,x_14867.3,x_14867_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_073_a8183-1a0,true,1,1,60,x_8183.1,x_8183_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_073_a8183-1a1,true,1,1,60,x_8183.1,x_8183_2.1,100,ft,defaultsecondary,
s_mdv201_da_8_360_b8205-1b0,true,1,1,60,x_8205.2,x_8205_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_360_b8205-1b1,true,1,1,60,x_8205.2,x_8205_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_360_b8205-1b2,true,1,1,60,x_8205.2,x_8205_3.2,100,ft,defaultsecondary,
s_mdv201_da_8_780_a1144234-1a0,true,1,1,60,x_1144234.1,x_1144234_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_139_b56756-1b0,true,1,1,60,x_56756.2,x_56756_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_139_b56756-1b1,true,1,1,60,x_56756.2,x_56756_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_872_c63667-1c0,true,1,1,60,x_63667.3,x_63667_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_872_c63667-1c1,true,1,1,60,x_63667.3,x_63667_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_872_c63667-1c2,true,1,1,60,x_63667.3,x_63667_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_726_a63675-1a0,true,1,1,60,x_63675.1,x_63675_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_726_a63675-1a1,true,1,1,60,x_63675.1,x_63675_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_726_a63675-1a2,true,1,1,60,x_63675.1,x_63675_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_726_a63675-1a3,true,1,1,60,x_63675.1,x_63675_4.1,100,ft,defaultsecondary,
s_mdv201_hn_2_620_c28227-1c0,true,1,1,60,x_28227.3,x_28227_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_620_c28227-1c1,true,1,1,60,x_28227.3,x_28227_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_620_c28227-1c2,true,1,1,60,x_28227.3,x_28227_3.3,100,ft,defaultsecondary,
s_mdv201_da_8_697_b46390-1b0,true,1,1,60,x_46390.2,x_46390_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_697_b46390-1b1,true,1,1,60,x_46390.2,x_46390_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_697_b46390-1b2,true,1,1,60,x_46390.2,x_46390_3.2,100,ft,defaultsecondary,
s_mdv201_da_8_697_b46390-1b3,true,1,1,60,x_46390.2,x_46390_4.2,100,ft,defaultsecondary,
s_mdv201_hn_1_334_c28312-1c0,true,1,1,60,x_28312.3,x_28312_1.3,100,ft,defaultsecondary,
s_mdv201_da_8_140_abc56751-1a0,true,1,1,60,x_56751.1,x_56751_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_866_c63673-1c0,true,1,1,60,x_63673.3,x_63673_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_866_c63673-1c1,true,1,1,60,x_63673.3,x_63673_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_866_c63673-1c2,true,1,1,60,x_63673.3,x_63673_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_866_c63673-1c3,true,1,1,60,x_63673.3,x_63673_4.3,100,ft,defaultsecondary,
s_mdv201_hn_2_718_c14876-1c0,true,1,1,60,x_14876.3,x_14876_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_718_c14876-1c1,true,1,1,60,x_14876.3,x_14876_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_157_b14989-1b0,true,1,1,60,x_14989.2,x_14989_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_407_b809-1b0,true,1,1,60,x_809.2,x_809_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_407_b809-1b1,true,1,1,60,x_809.2,x_809_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_407_b809-1b2,true,1,1,60,x_809.2,x_809_3.2,100,ft,defaultsecondary,
s_mdv201_hn_1_401_a39574-1a0,true,1,1,60,x_39574.1,x_39574_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_536_c8093-1c0,true,1,1,60,x_8093.3,x_8093_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_536_c8093-1c1,true,1,1,60,x_8093.3,x_8093_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_857_b94741-1b0,true,1,1,60,x_94741.2,x_94741_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_857_b94741-1b1,true,1,1,60,x_94741.2,x_94741_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_857_b94741-1b2,true,1,1,60,x_94741.2,x_94741_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_710_c52529-1c0,true,1,1,60,x_52529.3,x_52529_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_710_c52529-1c1,true,1,1,60,x_52529.3,x_52529_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_541_abc821-1b0,true,1,1,60,x_821.2,x_821_1.2,100,ft,defaultsecondary,
s_mdv201_hn_21041_c39773-1c0,true,1,1,60,x_39773.3,x_39773_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_602_a8151-1a0,true,1,1,60,x_8151.1,x_8151_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_391_b63644-1b0,true,1,1,60,x_63644.2,x_63644_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_391_b63644-1b1,true,1,1,60,x_63644.2,x_63644_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_966_a63718-1a0,true,1,1,60,x_63718.1,x_63718_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_966_a63718-1a1,true,1,1,60,x_63718.1,x_63718_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_966_a63718-1a2,true,1,1,60,x_63718.1,x_63718_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_966_a63718-1a3,true,1,1,60,x_63718.1,x_63718_4.1,100,ft,defaultsecondary,
s_mdv201_hn_2_850_b52520-1b0,true,1,1,60,x_52520.2,x_52520_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_850_b52520-1b1,true,1,1,60,x_52520.2,x_52520_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_850_b52520-1b2,true,1,1,60,x_52520.2,x_52520_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_697_c8125-1c0,true,1,1,60,x_8125.3,x_8125_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_697_c8125-1c1,true,1,1,60,x_8125.3,x_8125_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_697_c8125-1c2,true,1,1,60,x_8125.3,x_8125_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_697_c8125-1c3,true,1,1,60,x_8125.3,x_8125_4.3,100,ft,defaultsecondary,
s_mdv201_hn_2_405_b803-1b0,true,1,1,60,x_803.2,x_803_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_405_b803-1b1,true,1,1,60,x_803.2,x_803_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_030_abc62265-1b0,true,1,1,60,x_62265.2,x_62265_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_030_abc62265-1b1,true,1,1,60,x_62265.2,x_62265_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_736_c74436-1c0,true,1,1,60,x_74436.3,x_74436_1.3,100,ft,defaultsecondary,
s_mdv201_da_8_736_c74436-1c1,true,1,1,60,x_74436.3,x_74436_2.3,100,ft,defaultsecondary,
s_mdv201_da_8_736_c74436-1c2,true,1,1,60,x_74436.3,x_74436_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_538_c8095-1c0,true,1,1,60,x_8095.3,x_8095_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_538_c8095-1c1,true,1,1,60,x_8095.3,x_8095_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_538_c8095-1c2,true,1,1,60,x_8095.3,x_8095_3.3,100,ft,defaultsecondary,
s_mdv201_da_8_917_a56768-1a0,true,1,1,60,x_56768.1,x_56768_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_956_b39753-1b0,true,1,1,60,x_39753.2,x_39753_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_956_b39753-1b1,true,1,1,60,x_39753.2,x_39753_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_956_b39753-1b2,true,1,1,60,x_39753.2,x_39753_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_844_b69622-1b0,true,1,1,60,x_69622.2,x_69622_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_844_b69622-1b1,true,1,1,60,x_69622.2,x_69622_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_676_c62306-1c0,true,1,1,60,x_62306.3,x_62306_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_676_c62306-1c1,true,1,1,60,x_62306.3,x_62306_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_676_c62306-1c2,true,1,1,60,x_62306.3,x_62306_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_676_c62306-1c3,true,1,1,60,x_62306.3,x_62306_4.3,100,ft,defaultsecondary,
s_mdv201_hn_2_412_a832-1a0,true,1,1,60,x_832.1,x_832_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_412_a832-1a1,true,1,1,60,x_832.1,x_832_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_412_a832-1a2,true,1,1,60,x_832.1,x_832_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_115_abc58446-1b0,true,1,1,60,x_58446.2,x_58446_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_115_abc58446-1c0,true,1,1,60,x_58446.3,x_58446_1.3,100,ft,defaultsecondary,
s_mdv201_hn_1_153_c1012415-1c0,true,1,1,60,x_1012415.3,x_1012415_1.3,100,ft,defaultsecondary,
s_mdv201_8075elb-1a0,true,1,1,60,x_8075.1,x_8075_1.1,100,ft,defaultsecondary,
s_mdv201_8075elb-1a1,true,1,1,60,x_8075.1,x_8075_2.1,100,ft,defaultsecondary,
s_mdv201_8075elb-1a2,true,1,1,60,x_8075.1,x_8075_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_950_c8190-1c0,true,1,1,60,x_8190.3,x_8190_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_950_c8190-1c1,true,1,1,60,x_8190.3,x_8190_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_950_c8190-1c2,true,1,1,60,x_8190.3,x_8190_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_838_b39578-1b0,true,1,1,60,x_39578.2,x_39578_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_838_b39578-1b1,true,1,1,60,x_39578.2,x_39578_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_838_b39578-1b2,true,1,1,60,x_39578.2,x_39578_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_670_c89784-1c0,true,1,1,60,x_89784.3,x_89784_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_670_c89784-1c1,true,1,1,60,x_89784.3,x_89784_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_424_a784-1a0,true,1,1,60,x_784.1,x_784_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_424_a784-1a1,true,1,1,60,x_784.1,x_784_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_394_abc63658-1b0,true,1,1,60,x_63658.2,x_63658_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_064_c14871-1c0,true,1,1,60,x_14871.3,x_14871_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_064_c14871-1c1,true,1,1,60,x_14871.3,x_14871_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_100_a39592-1a0,true,1,1,60,x_39592.1,x_39592_1.1,100,ft,defaultsecondary,
s_mdv201_hn_1_167_a39572-1a0,true,1,1,60,x_39572.1,x_39572_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_832_b69491-1b0,true,1,1,60,x_69491.2,x_69491_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_832_b69491-1b1,true,1,1,60,x_69491.2,x_69491_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_832_b69491-1b2,true,1,1,60,x_69491.2,x_69491_3.2,100,ft,defaultsecondary,
s_mdv201_hn_21006_c1008222-1c0,true,1,1,60,x_1008222.3,x_1008222_1.3,100,ft,defaultsecondary,
s_mdv201_hn_21006_c1008222-1c1,true,1,1,60,x_1008222.3,x_1008222_2.3,100,ft,defaultsecondary,
s_mdv201_hn_21006_c1008222-1c2,true,1,1,60,x_1008222.3,x_1008222_3.3,100,ft,defaultsecondary,
s_mdv201_hn_21006_c1008222-1c3,true,1,1,60,x_1008222.3,x_1008222_4.3,100,ft,defaultsecondary,
s_mdv201_hn_2_466_c62235-1c0,true,1,1,60,x_62235.3,x_62235_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_466_c62235-1c1,true,1,1,60,x_62235.3,x_62235_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_466_c62235-1c2,true,1,1,60,x_62235.3,x_62235_3.3,100,ft,defaultsecondary,
s_mdv201_c_1_407_a8136-1a0,true,1,1,60,x_8136.1,x_8136_1.1,100,ft,defaultsecondary,
s_mdv201_c_1_407_a8136-1a1,true,1,1,60,x_8136.1,x_8136_2.1,100,ft,defaultsecondary,
s_mdv201_c_1_407_a8136-1a2,true,1,1,60,x_8136.1,x_8136_3.1,100,ft,defaultsecondary,
s_mdv201_c_1_407_a8136-1a3,true,1,1,60,x_8136.1,x_8136_4.1,100,ft,defaultsecondary,
s_mdv201_hn_2_607_a21652-1a0,true,1,1,60,x_21652.1,x_21652_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_607_a21652-1a1,true,1,1,60,x_21652.1,x_21652_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_607_a21652-1a2,true,1,1,60,x_21652.1,x_21652_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_937_b14993-1b0,true,1,1,60,x_14993.2,x_14993_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_937_b14993-1b1,true,1,1,60,x_14993.2,x_14993_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_822_b39619-1b0,true,1,1,60,x_39619.2,x_39619_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_822_b39619-1b1,true,1,1,60,x_39619.2,x_39619_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_518_ac8086-1c0,true,1,1,60,x_8086.3,x_8086_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_232_c14835-1c0,true,1,1,60,x_14835.3,x_14835_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_232_c14835-1c1,true,1,1,60,x_14835.3,x_14835_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_487_c8099-1c0,true,1,1,60,x_8099.3,x_8099_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_487_c8099-1c1,true,1,1,60,x_8099.3,x_8099_2.3,100,ft,defaultsecondary,
s_mdv201_1145434elb-1c0,true,1,1,60,x_1145434.3,x_1145434_1.3,100,ft,defaultsecondary,
s_mdv201_da_8_688_b74451-1b0,true,1,1,60,x_74451.2,x_74451_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_688_b74451-1b1,true,1,1,60,x_74451.2,x_74451_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_688_b74451-1b2,true,1,1,60,x_74451.2,x_74451_3.2,100,ft,defaultsecondary,
s_mdv201_da_8_688_b74451-1b3,true,1,1,60,x_74451.2,x_74451_4.2,100,ft,defaultsecondary,
s_mdv201_hn_2_930_b62301-1b0,true,1,1,60,x_62301.2,x_62301_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_930_b62301-1b1,true,1,1,60,x_62301.2,x_62301_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_816_abc14879-1a0,true,1,1,60,x_14879.1,x_14879_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_816_abc14879-1a1,true,1,1,60,x_14879.1,x_14879_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_651_a28243-1a0,true,1,1,60,x_28243.1,x_28243_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_651_a28243-1a1,true,1,1,60,x_28243.1,x_28243_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_651_a28243-1a2,true,1,1,60,x_28243.1,x_28243_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_532_a8118-1a0,true,1,1,60,x_8118.1,x_8118_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_532_a8118-1a1,true,1,1,60,x_8118.1,x_8118_2.1,100,ft,defaultsecondary,
s_mdv201_1144238usd-1a0,true,1,1,60,x_1144238.1,x_1144238_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_082_abc62250-1b0,true,1,1,60,x_62250.2,x_62250_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_082_abc62250-1b1,true,1,1,60,x_62250.2,x_62250_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_082_abc62250-1b2,true,1,1,60,x_62250.2,x_62250_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_082_abc62250-1b3,true,1,1,60,x_62250.2,x_62250_4.2,100,ft,defaultsecondary,
s_mdv201_da_8_690_b46385-1b0,true,1,1,60,x_46385.2,x_46385_1.2,100,ft,defaultsecondary,
s_mdv201_da_8_690_b46385-1b1,true,1,1,60,x_46385.2,x_46385_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_690_b46385-1b2,true,1,1,60,x_46385.2,x_46385_3.2,100,ft,defaultsecondary,
s_mdv201_da_8_769_c46401-1c0,true,1,1,60,x_46401.3,x_46401_1.3,100,ft,defaultsecondary,
s_mdv201_da_8_769_c46401-1c1,true,1,1,60,x_46401.3,x_46401_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_645_a28234-1a0,true,1,1,60,x_28234.1,x_28234_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_645_a28234-1a1,true,1,1,60,x_28234.1,x_28234_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_645_a28234-1a2,true,1,1,60,x_28234.1,x_28234_3.1,100,ft,defaultsecondary,
s_mdv201_hn_2_013_c28260-1c0,true,1,1,60,x_28260.3,x_28260_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_013_c28260-1c1,true,1,1,60,x_28260.3,x_28260_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_519_ac8090-1c0,true,1,1,60,x_8090.3,x_8090_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_519_ac8090-1c1,true,1,1,60,x_8090.3,x_8090_2.3,100,ft,defaultsecondary,
s_mdv201_8077elb-1a0,true,1,1,60,x_8077.1,x_8077_1.1,100,ft,defaultsecondary,
s_mdv201_8077elb-1a1,true,1,1,60,x_8077.1,x_8077_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_156_b39758-1b0,true,1,1,60,x_39758.2,x_39758_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_156_b39758-1b1,true,1,1,60,x_39758.2,x_39758_2.2,100,ft,defaultsecondary,
s_mdv201_1012644elb-1c0,true,1,1,60,x_1012644.3,x_1012644_1.3,100,ft,defaultsecondary,
s_mdv201_c_1_132_abc69478-1b0,true,1,1,60,x_69478.2,x_69478_1.2,100,ft,defaultsecondary,
s_mdv201_c_1_132_abc69478-1b1,true,1,1,60,x_69478.2,x_69478_2.2,100,ft,defaultsecondary,
s_mdv201_da_8_928_a39733-1a0,true,1,1,60,x_39733.1,x_39733_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_928_a39733-1a1,true,1,1,60,x_39733.1,x_39733_2.1,100,ft,defaultsecondary,
s_mdv201_da_8_928_a39733-1a2,true,1,1,60,x_39733.1,x_39733_3.1,100,ft,defaultsecondary,
s_mdv201_da_8_928_a39733-1a3,true,1,1,60,x_39733.1,x_39733_4.1,100,ft,defaultsecondary,
s_mdv201_hn_2_911_c44579-1c0,true,1,1,60,x_44579.3,x_44579_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_804_b39625-1b0,true,1,1,60,x_39625.2,x_39625_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_804_b39625-1b1,true,1,1,60,x_39625.2,x_39625_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_804_b39625-1b2,true,1,1,60,x_39625.2,x_39625_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_804_b39625-1b3,true,1,1,60,x_39625.2,x_39625_4.2,100,ft,defaultsecondary,
s_mdv201_hn_2_534_a8119-1a0,true,1,1,60,x_8119.1,x_8119_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_534_a8119-1a1,true,1,1,60,x_8119.1,x_8119_2.1,100,ft,defaultsecondary,
s_mdv201_hn_2_488_c8103-1c0,true,1,1,60,x_8103.3,x_8103_1.3,100,ft,defaultsecondary,
s_mdv201_c_1_321_a69464-1a0,true,1,1,60,x_69464.1,x_69464_1.1,100,ft,defaultsecondary,
s_mdv201_hn_2_089_abc8163-1c0,true,1,1,60,x_8163.3,x_8163_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_089_abc8163-1c1,true,1,1,60,x_8163.3,x_8163_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_089_abc8163-1c2,true,1,1,60,x_8163.3,x_8163_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_896_b52516-1b0,true,1,1,60,x_52516.2,x_52516_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_896_b52516-1b1,true,1,1,60,x_52516.2,x_52516_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_896_b52516-1b2,true,1,1,60,x_52516.2,x_52516_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_633_c28239-1c0,true,1,1,60,x_28239.3,x_28239_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_526_c860-1c0,true,1,1,60,x_860.3,x_860_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_526_c860-1c1,true,1,1,60,x_860.3,x_860_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_457_c62244-1c0,true,1,1,60,x_62244.3,x_62244_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_457_c62244-1c1,true,1,1,60,x_62244.3,x_62244_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_121_c28294-1c0,true,1,1,60,x_28294.3,x_28294_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_121_c28294-1c1,true,1,1,60,x_28294.3,x_28294_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_121_c28294-1c2,true,1,1,60,x_28294.3,x_28294_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_076_a14843-1a0,true,1,1,60,x_14843.1,x_14843_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_926_a74421-1a0,true,1,1,60,x_74421.1,x_74421_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_926_a74421-1a1,true,1,1,60,x_74421.1,x_74421_2.1,100,ft,defaultsecondary,
s_mdv201_da_8_926_a74421-1a2,true,1,1,60,x_74421.1,x_74421_3.1,100,ft,defaultsecondary,
s_mdv201_da_8_926_a74421-1a3,true,1,1,60,x_74421.1,x_74421_4.1,100,ft,defaultsecondary,
s_mdv201_hn_2_027_a39614-1a0,true,1,1,60,x_39614.1,x_39614_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_930_a39751-1a0,true,1,1,60,x_39751.1,x_39751_1.1,100,ft,defaultsecondary,
s_mdv201_da_8_930_a39751-1a1,true,1,1,60,x_39751.1,x_39751_2.1,100,ft,defaultsecondary,
s_mdv201_da_8_930_a39751-1a2,true,1,1,60,x_39751.1,x_39751_3.1,100,ft,defaultsecondary,
s_mdv201_da_8_930_a39751-1a3,true,1,1,60,x_39751.1,x_39751_4.1,100,ft,defaultsecondary,
s_mdv201_8082elb-1a0,true,1,1,60,x_8082.1,x_8082_1.1,100,ft,defaultsecondary,
s_mdv201_8082elb-1a1,true,1,1,60,x_8082.1,x_8082_2.1,100,ft,defaultsecondary,
s_mdv201_8082elb-1a2,true,1,1,60,x_8082.1,x_8082_3.1,100,ft,defaultsecondary,
s_mdv201_8082elb-1a3,true,1,1,60,x_8082.1,x_8082_4.1,100,ft,defaultsecondary,
s_mdv201_8082elb-1a4,true,1,1,60,x_8082.1,x_8082_5.1,100,ft,defaultsecondary,
s_mdv201_hn_2_879_b825-1b0,true,1,1,60,x_825.2,x_825_1.2,100,ft,defaultsecondary,
s_mdv201_hn_2_879_b825-1b1,true,1,1,60,x_825.2,x_825_2.2,100,ft,defaultsecondary,
s_mdv201_hn_2_879_b825-1b2,true,1,1,60,x_825.2,x_825_3.2,100,ft,defaultsecondary,
s_mdv201_hn_2_627_c14868-1c0,true,1,1,60,x_14868.3,x_14868_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_522_c855-1c0,true,1,1,60,x_855.3,x_855_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_522_c855-1c1,true,1,1,60,x_855.3,x_855_2.3,100,ft,defaultsecondary,
s_mdv201_hn_2_522_c855-1c2,true,1,1,60,x_855.3,x_855_3.3,100,ft,defaultsecondary,
s_mdv201_hn_2_522_c855-1c3,true,1,1,60,x_855.3,x_855_4.3,100,ft,defaultsecondary,
s_mdv201_hn_2_465_c62233-1c0,true,1,1,60,x_62233.3,x_62233_1.3,100,ft,defaultsecondary,
s_mdv201_hn_2_465_c62233-1c1,true,1,1,60,x_62233.3,x_62233_2.3,100,ft,defaultsecondary,
